,depth_in_subtree,height_in_subtree,idea,idea_label,idea_probability,is_leaf,is_root,num_children,num_ideas_under,num_instances,num_instances_under,num_nodes_under,num_workers,parent,question_code,subtree_probability,subtree_root,subtree_oscore,idea_oscore
2025,2,0,1129293,,0.000501002004008016,True,False,0,1,1,1,1,1,1129292,charity,0.001503006012024048,1129291,0.998496993987976,0.999498997995992
2026,1,1,1129294,,0.000501002004008016,True,False,0,1,1,1,1,1,1129291,charity,0.001503006012024048,1129291,0.998496993987976,0.999498997995992
2027,0,0,1129295,Stickers on stop signs,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129295,0.999498997995992,0.999498997995992
2028,1,0,1129297,,0.000501002004008016,True,False,0,1,1,1,1,1,1129296,charity,0.001002004008016032,1129296,0.998997995991984,0.999498997995992
2029,1,0,1129298,,0.000501002004008016,True,False,0,1,1,1,1,1,1129296,charity,0.001002004008016032,1129296,0.998997995991984,0.999498997995992
2030,0,0,1129299,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129299,0.999498997995992,0.999498997995992
2031,0,0,1129300,Street theater,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129300,0.999498997995992,0.999498997995992
2032,1,0,1129302,,0.000501002004008016,True,False,0,1,1,1,1,1,1129301,charity,0.001002004008016032,1129301,0.998997995991984,0.999498997995992
2033,1,0,1129303,Strippers hire them,0.000501002004008016,True,False,0,1,1,1,1,1,1129301,charity,0.001002004008016032,1129301,0.998997995991984,0.999498997995992
2034,0,0,1129304,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129304,0.999498997995992,0.999498997995992
2035,0,1,1129305,Sue people,0.000501002004008016,False,True,1,1,1,2,2,1,-1,charity,0.001002004008016032,1129305,0.998997995991984,0.999498997995992
2036,1,0,1129306,,0.000501002004008016,True,False,0,1,1,1,1,1,1129305,charity,0.001002004008016032,1129305,0.998997995991984,0.999498997995992
2037,0,0,1129307,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129307,0.999498997995992,0.999498997995992
2038,0,0,1129308,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129308,0.999498997995992,0.999498997995992
2039,0,0,1129310,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129310,0.999498997995992,0.999498997995992
2040,0,2,1129311,Target certain demographics,0.000501002004008016,False,True,4,1,1,6,6,1,-1,charity,0.003006012024048096,1129311,0.996993987975952,0.999498997995992
2041,1,1,1129312,,0.000501002004008016,True,False,0,1,1,1,1,1,1129311,charity,0.003006012024048096,1129311,0.996993987975952,0.999498997995992
2042,1,1,1129313,,0.000501002004008016,True,False,0,1,1,1,1,1,1129311,charity,0.003006012024048096,1129311,0.996993987975952,0.999498997995992
2043,1,1,1129314,,0.000501002004008016,True,False,0,1,1,1,1,1,1129311,charity,0.003006012024048096,1129311,0.996993987975952,0.999498997995992
2044,1,1,1129315,,0.000501002004008016,False,False,1,1,1,2,2,1,1129311,charity,0.003006012024048096,1129311,0.996993987975952,0.999498997995992
2045,2,0,1129316,,0.000501002004008016,True,False,0,1,1,1,1,1,1129315,charity,0.003006012024048096,1129311,0.996993987975952,0.999498997995992
2046,0,1,1129317,Tattoos,0.001503006012024048,False,True,1,3,3,4,2,3,-1,charity,0.002004008016032064,1129317,0.9979959919839679,0.998496993987976
2047,1,0,1129318,,0.000501002004008016,True,False,0,1,1,1,1,1,1129317,charity,0.002004008016032064,1129317,0.9979959919839679,0.999498997995992
2048,1,0,1129320,,0.000501002004008016,True,False,0,1,1,1,1,1,1129319,charity,0.001002004008016032,1129319,0.998997995991984,0.999498997995992
2049,1,0,1129321,,0.000501002004008016,True,False,0,1,1,1,1,1,1129319,charity,0.001002004008016032,1129319,0.998997995991984,0.999498997995992
2050,0,0,1129322,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129322,0.999498997995992,0.999498997995992
2051,0,0,1129323,Thesis ideas list,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129323,0.999498997995992,0.999498997995992
2052,0,0,1129324,Toll booth outside NSA,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129324,0.999498997995992,0.999498997995992
2053,0,0,1129325,Tracking devices fake on babies,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129325,0.999498997995992,0.999498997995992
2054,1,0,1129327,,0.000501002004008016,True,False,0,1,1,1,1,1,1129326,charity,0.001002004008016032,1129326,0.998997995991984,0.999498997995992
2055,1,0,1129328,,0.000501002004008016,True,False,0,1,1,1,1,1,1129326,charity,0.001002004008016032,1129326,0.998997995991984,0.999498997995992
2056,1,0,1129330,,0.000501002004008016,True,False,0,1,1,1,1,1,1129329,charity,0.002004008016032064,1129329,0.9979959919839679,0.999498997995992
2057,1,0,1129331,,0.000501002004008016,True,False,0,1,1,1,1,1,1129329,charity,0.002004008016032064,1129329,0.9979959919839679,0.999498997995992
2058,1,0,1129332,,0.000501002004008016,True,False,0,1,1,1,1,1,1129329,charity,0.002004008016032064,1129329,0.9979959919839679,0.999498997995992
2059,1,0,1129333,,0.000501002004008016,True,False,0,1,1,1,1,1,1129329,charity,0.002004008016032064,1129329,0.9979959919839679,0.999498997995992
2060,0,0,1129334,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129334,0.999498997995992,0.999498997995992
2061,0,4,1129335,Use Social Media,0.001503006012024048,False,True,39,3,3,134,116,3,-1,charity,0.06713426853707415,1129335,0.9328657314629258,0.998496993987976
2062,1,3,1129336,4chan,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2063,1,3,1129337,coinurl,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2064,1,3,1129338,facebook page,0.002004008016032064,False,False,17,4,4,21,18,3,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.9979959919839679
2065,2,2,1129339,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2066,2,2,1129340,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2067,2,2,1129341,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2068,2,2,1129342,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2069,2,2,1129343,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2070,2,2,1129344,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2071,2,2,1129345,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2072,2,2,1129346,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2073,2,2,1129347,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2074,2,2,1129348,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2075,2,2,1129349,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2076,2,2,1129350,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2077,2,2,1129351,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2078,2,2,1129352,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2079,2,2,1129353,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2080,2,2,1129354,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2081,2,2,1129355,,0.000501002004008016,True,False,0,1,1,1,1,1,1129338,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2082,2,2,1129357,,0.000501002004008016,True,False,0,1,1,1,1,1,1129356,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2083,2,2,1129358,,0.001503006012024048,False,False,2,3,3,5,3,3,1129356,charity,0.06713426853707415,1129335,0.9328657314629258,0.998496993987976
2084,3,1,1129359,,0.000501002004008016,True,False,0,1,1,1,1,1,1129358,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2085,3,1,1129360,,0.000501002004008016,True,False,0,1,1,1,1,1,1129358,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2086,2,2,1129361,,0.000501002004008016,True,False,0,1,1,1,1,1,1129356,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2087,1,3,1129362,indiegogo,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2088,2,2,1129364,,0.000501002004008016,True,False,0,1,1,1,1,1,1129363,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2089,1,3,1129365,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2090,1,3,1129366,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2091,1,3,1129367,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2092,1,3,1129368,,0.000501002004008016,False,False,1,1,1,2,2,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2093,2,2,1129369,,0.000501002004008016,True,False,0,1,1,1,1,1,1129368,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2094,1,3,1129370,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2095,1,3,1129371,,0.001002004008016032,True,False,0,2,2,2,1,2,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.998997995991984
2096,1,3,1129372,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2097,2,2,1129374,,0.000501002004008016,True,False,0,1,1,1,1,1,1129373,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2098,1,3,1129376,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2099,1,3,1129377,,0.000501002004008016,False,False,2,1,1,3,3,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2100,2,2,1129378,,0.000501002004008016,True,False,0,1,1,1,1,1,1129377,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2101,2,2,1129379,,0.000501002004008016,True,False,0,1,1,1,1,1,1129377,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2102,1,3,1129380,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2103,1,3,1129381,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2104,1,3,1129382,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2105,1,3,1129383,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2106,1,3,1129384,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2107,1,3,1129385,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2108,1,3,1129386,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2109,1,3,1129387,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2110,1,3,1129388,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2111,1,3,1129389,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2112,1,3,1129390,,0.00250501002004008,False,False,7,5,5,13,8,4,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.9974949899799599
2113,2,2,1129391,,0.000501002004008016,True,False,0,1,1,1,1,1,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2114,2,2,1129392,,0.001002004008016032,True,False,0,2,2,2,1,2,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.998997995991984
2115,2,2,1129393,,0.000501002004008016,True,False,0,1,1,1,1,1,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2116,2,2,1129394,,0.000501002004008016,True,False,0,1,1,1,1,1,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2117,2,2,1129395,,0.000501002004008016,True,False,0,1,1,1,1,1,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2118,2,2,1129396,,0.000501002004008016,True,False,0,1,1,1,1,1,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2119,2,2,1129397,,0.000501002004008016,True,False,0,1,1,1,1,1,1129390,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2120,1,3,1129398,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2121,1,3,1129399,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2122,1,3,1129400,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2123,1,3,1129401,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2124,1,3,1129402,,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2125,1,3,1129403,pinterest,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2126,1,3,1129404,Produce content,0.000501002004008016,True,False,0,1,1,1,1,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2127,1,3,1129405,Reddit,0.001503006012024048,False,False,5,3,3,10,6,3,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.998496993987976
2128,2,2,1129406,,0.001503006012024048,True,False,0,3,3,3,1,3,1129405,charity,0.06713426853707415,1129335,0.9328657314629258,0.998496993987976
2129,2,2,1129407,,0.000501002004008016,True,False,0,1,1,1,1,1,1129405,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2130,2,2,1129408,,0.000501002004008016,True,False,0,1,1,1,1,1,1129405,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2131,2,2,1129409,,0.000501002004008016,True,False,0,1,1,1,1,1,1129405,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2132,2,2,1129410,,0.000501002004008016,True,False,0,1,1,1,1,1,1129405,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2133,1,3,1129411,tumblr,0.001002004008016032,True,False,0,2,2,2,1,2,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.998997995991984
2134,1,3,1129412,vine,0.001002004008016032,True,False,0,2,2,2,1,2,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.998997995991984
2135,2,2,1129414,,0.000501002004008016,True,False,0,1,1,1,1,1,1129413,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2136,2,2,1129415,,0.000501002004008016,True,False,0,1,1,1,1,1,1129413,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2137,2,2,1129416,,0.000501002004008016,True,False,0,1,1,1,1,1,1129413,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2138,1,3,1129417,youtube,0.000501002004008016,False,False,6,1,1,38,34,1,1129335,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2139,2,2,1129418,,0.000501002004008016,True,False,0,1,1,1,1,1,1129417,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2140,2,2,1129419,,0.000501002004008016,True,False,0,1,1,1,1,1,1129417,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2141,2,2,1129420,,0.000501002004008016,True,False,0,1,1,1,1,1,1129417,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2142,2,2,1129421,,0.000501002004008016,True,False,0,1,1,1,1,1,1129417,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2143,2,2,1129422,youtube channel,0.001002004008016032,False,False,6,2,2,8,7,2,1129417,charity,0.06713426853707415,1129335,0.9328657314629258,0.998997995991984
2144,3,1,1129423,,0.000501002004008016,True,False,0,1,1,1,1,1,1129422,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2145,3,1,1129424,,0.000501002004008016,True,False,0,1,1,1,1,1,1129422,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2146,3,1,1129425,,0.000501002004008016,True,False,0,1,1,1,1,1,1129422,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2147,3,1,1129426,,0.000501002004008016,True,False,0,1,1,1,1,1,1129422,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2148,3,1,1129427,,0.000501002004008016,True,False,0,1,1,1,1,1,1129422,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2149,3,1,1129428,,0.000501002004008016,True,False,0,1,1,1,1,1,1129422,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2150,2,2,1129429,youtube videos,0.003006012024048096,False,False,20,6,6,25,22,5,1129417,charity,0.06713426853707415,1129335,0.9328657314629258,0.996993987975952
2151,3,1,1129430,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2152,3,1,1129431,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2153,3,1,1129432,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2154,3,1,1129433,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2155,3,1,1129434,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2156,3,1,1129436,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2157,3,1,1129437,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2158,3,1,1129438,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2159,3,1,1129439,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2160,3,1,1129440,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2161,3,1,1129441,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2162,3,1,1129442,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2163,3,1,1129443,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2164,3,1,1129444,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2165,3,1,1129445,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2166,3,1,1129446,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2167,3,1,1129447,,0.000501002004008016,True,False,0,1,1,1,1,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2168,3,1,1129449,,0.000501002004008016,False,False,1,1,1,2,2,1,1129429,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2169,4,0,1129450,,0.000501002004008016,True,False,0,1,1,1,1,1,1129449,charity,0.06713426853707415,1129335,0.9328657314629258,0.999498997995992
2170,0,0,1129451,Vending machine,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129451,0.999498997995992,0.999498997995992
2171,0,1,1129452,Volunteers use them,0.000501002004008016,False,True,2,1,1,3,3,1,-1,charity,0.001503006012024048,1129452,0.998496993987976,0.999498997995992
2172,1,0,1129453,,0.000501002004008016,True,False,0,1,1,1,1,1,1129452,charity,0.001503006012024048,1129452,0.998496993987976,0.999498997995992
2173,1,0,1129454,,0.000501002004008016,True,False,0,1,1,1,1,1,1129452,charity,0.001503006012024048,1129452,0.998496993987976,0.999498997995992
2174,0,0,1129455,Walk on tread mill for money,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129455,0.999498997995992,0.999498997995992
2175,0,0,1129456,Webcam pay per view,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129456,0.999498997995992,0.999498997995992
2176,1,1,1129458,Drive internet traffic,0.001503006012024048,False,False,3,3,3,6,4,2,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.998496993987976
2177,2,0,1129459,,0.000501002004008016,True,False,0,1,1,1,1,1,1129458,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2178,2,0,1129460,,0.000501002004008016,True,False,0,1,1,1,1,1,1129458,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2179,2,0,1129461,,0.000501002004008016,True,False,0,1,1,1,1,1,1129458,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2180,1,1,1129462,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2181,1,1,1129463,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2182,1,1,1129464,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2183,1,1,1129465,,0.000501002004008016,False,False,5,1,1,6,6,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2184,2,0,1129466,,0.000501002004008016,True,False,0,1,1,1,1,1,1129465,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2185,2,0,1129467,,0.000501002004008016,True,False,0,1,1,1,1,1,1129465,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2186,2,0,1129468,,0.000501002004008016,True,False,0,1,1,1,1,1,1129465,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2187,2,0,1129469,,0.000501002004008016,True,False,0,1,1,1,1,1,1129465,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2188,2,0,1129470,,0.000501002004008016,True,False,0,1,1,1,1,1,1129465,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2189,1,1,1129471,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2190,1,1,1129472,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2191,1,1,1129473,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2192,1,1,1129474,,0.000501002004008016,True,False,0,1,1,1,1,1,1129457,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2193,2,0,1129476,,0.000501002004008016,True,False,0,1,1,1,1,1,1129475,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2194,2,0,1129477,,0.000501002004008016,True,False,0,1,1,1,1,1,1129475,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2195,2,0,1129478,,0.000501002004008016,True,False,0,1,1,1,1,1,1129475,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2196,2,0,1129479,,0.000501002004008016,True,False,0,1,1,1,1,1,1129475,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2197,2,0,1129480,,0.000501002004008016,True,False,0,1,1,1,1,1,1129475,charity,0.012024048096192385,1129457,0.9879759519038076,0.999498997995992
2198,0,0,1129481,,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129481,0.999498997995992,0.999498997995992
2199,0,0,1129482,Will donation,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129482,0.999498997995992,0.999498997995992
2200,0,0,1129483,Willing to talk to people,0.000501002004008016,True,True,0,1,1,1,1,1,-1,charity,0.000501002004008016,1129483,0.999498997995992,0.999498997995992
2201,1,2,1129485,,0.000501002004008016,True,False,0,1,1,1,1,1,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2202,1,2,1129486,,0.000501002004008016,True,False,0,1,1,1,1,1,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2203,1,2,1129487,Ask for help,0.001002004008016032,False,False,1,2,2,3,2,2,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.998997995991984
2204,2,1,1129488,,0.000501002004008016,True,False,0,1,1,1,1,1,1129487,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2205,1,2,1129489,,0.000501002004008016,True,False,0,1,1,1,1,1,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2206,1,2,1129490,,0.000501002004008016,False,False,1,1,1,2,2,1,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2207,2,1,1129491,,0.000501002004008016,True,False,0,1,1,1,1,1,1129490,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2208,1,2,1129492,,0.000501002004008016,True,False,0,1,1,1,1,1,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.999498997995992
2209,1,2,1129493,Donate a portion of sales,0.0070140280561122245,False,False,3,14,14,17,4,5,1129484,charity,0.051603206412825654,1129484,0.9483967935871743,0.9929859719438878
